order_id,order_date,customer_name,customer_email,product_category,product_name,quantity,unit_price,discount_percent,shipping_cost,region,payment_method,order_status
100538,07/05/2025,Kamran Smith,kamran.smith@yahoo.com,ELECTRONICS,Bluetooth Speaker,5,59.86,0.0,5.97, North,credit card,Cancelled
101186,2025/03/20,Zainab Thomas,zainab.thomas@outlook.com,home & kitchen,Cookware Set,5,124.62,0.0,8.34,WEST,paypal,Returned
100418,22-03-2025,David Brown,david.brown@yahoo.com, Clothing,Denim Jacket,4,$59.48,0.0,10.9,W,Debit Card,Returned
100879,"April 10, 2025",  Robert Thomas  ,robert.thomas@gmail.com,BEAUTY,Perfume 50ml,7,$58.31,0.0,7.36,S,Cash on Delivery,COMPLETED
101344,28-03-2025,Kamran Ahmed,kamran.ahmed@yahoo.com,beauty,Perfume 50ml,4,$53.00,15.0,14.6,east,debit card,returned
101169,"May 21, 2025",Nida Moore,nida.moore@gmail.com,sports & outdoors,Yoga Mat,1,$25.67,0.0,9.53,EAST,debit card,cancelled
100573,30/04/2025,Maria Khan,maria.khan@gmail.com,ELECTRONICS,Bluetooth Speaker,4,$60.37,15.0,6.41,West,Cash on Delivery,returned
100619,30/03/2025,  Ali Hussain  ,ali.hussain@yahoo.com,Sports,Hiking Backpack,2,$68.94,0.0,9.43,EAST,cash on delivery,Returned
101128,2025-04-09,Ali Moore,ali.moore@outlook.com, Electronics,Webcam HD,2,,5.0,3.35,WEST,debit card,pending
100332,01-01-2025,James Khan,james.khan@yahoo.com,Sports and Outdoors,Cycling Helmet,7,43.90,88.4,13.38,SOUTH,paypal,pending
100765,17-05-2025,Kamran Raza,kamran.raza@hotmail.com, Electronics,Webcam HD,2,$48.61,5.0,6.72,EAST,Credit Card,Pending
100574,27/01/2025,Faisal Butt,faisal.butt@hotmail.com,Books,Python Crash Course,-1,$30.90,0.0,11.14,south,paypal,pending
101299,"April 19, 2025",James Smith,james.smith@hotmail.com,Clothing,Running Shoes,-3,$75.74,20.0,,West ,credit card,Pending
101222,2025/03/06,Ayesha Sheikh,ayesha.sheikh@gmail.com,home & kitchen,Cookware Set,2 units,119.71,5.0,4.7,W,CREDIT CARD,cancelled
101123,27/05/2025,  Sarah Thomas  ,sarah.thomas@hotmail.com,Books,The Pragmatic Programmer,-4,32.3,5.0,6.25,,Credit Card,pending
101063,10/06/2025,bilal thomas,bilal.thomas@hotmail.com,Electronics ,USB-C Hub,2,32.61,0.0,5.53,north,paypal,COMPLETED
101128,2025-04-09,Ali Moore,ali.moore@outlook.com, Electronics,Webcam HD,2,,5.0,3.35,WEST,debit card,pending
100008,12/04/2025,ANNA SHAH,anna.shah@yahoo.com,Clothing,Denim Jacket,2,$58.71,0.0,9.6,South,PayPal,cancelled
100856,27-04-2025,  Usman Ahmed  ,usman.ahmed@hotmail.com,Home & Kitchen,Air Fryer,8,$91.97,0.0,9.41,N,debit card,returned
101236,11/06/2025,Michael Iqbal,michael.iqbal@hotmail.com,Beauty ,Shampoo 500ml,3,12.35,5.0,7.17,west,,returned
100738,2025/05/15,Usman Iqbal,usman.iqbal@hotmail.com,ELECTRONICS,Webcam HD,4,$47.81,20.0,,East,cash on delivery,Returned
100936,"June 03, 2025",  Mariam Malik  ,mariam.malik@outlook.com, Clothing,Formal Shirt,8,$35.18,0.0,2.25,east,Debit Card,Pending
101087,2025-06-14,Robert Davis,robert.davis@gmail.com,Home&Kitchen,Cookware Set,3,$132.14,0.0,6.53, North,debit card,Completed
100074,09/02/2025,Imran Wilson,imran.wilson@hotmail.com,sports & outdoors,Water Bottle,6,$12.54,0.0,-8.73,EAST,debit card,cancelled
100788,19-01-2025,Fatima Malik,fatima.malik@hotmail.com,CLOTHING,Cotton T-Shirt,8,$15.35,0.0,12.44,,Credit Card,Returned
100522,2025/01/17,amna ahmed,amna.ahmed@yahoo.com,home & kitchen,Coffee Maker,5,$66.70,0.0,4.51, North,,pending
100335,2025/04/06,MARIA BROWN,maria.brown@yahoo.com,Sports and Outdoors,Yoga Mat,7,26.02,0.0,-5.81,EAST,Credit Card,COMPLETED
100569,26/02/2025,john sheikh,john.sheikh@yahoo.com,books,Sapiens,2,17.67,0.0,13.71,east,Cash on Delivery,Pending
100590,"June 28, 2025",HINA IQBAL,hina.iqbal@gmail.com,home & kitchen,Knife Set,,37.56,0.0,5.25,NORTH,Credit Card,Cancelled
100088,2025/02/12,Nida Raza,nida.raza@yahoo.com, Electronics,Wireless Earbuds,8,40.45,0.0,9.41,NORTH,Debit Card,returned
101354,06-02-2025,Zain Ali,zain.ali@hotmail.com,Clothing,Running Shoes,6,$77.38,0.0,-8.54,NORTH,CREDIT CARD,Returned
100217,2025/05/12,Amna Shah,amna.shahyahoo.com,Home & Kitchen,Air Fryer,-3,$99.23,0.0,6.99,East,credit card,Returned
101275,23-04-2025,David Ahmed,david.ahmed@yahoo.com,Sports and Outdoors,Cycling Helmet,3,44.52,0.0,7.23,W,Credit Card,returned
100173,21/04/2025,Amna Iqbal,amna.iqbal@outlook.com,home & kitchen,Cookware Set,4,119.84,0.0,8.3,east,cash on delivery,COMPLETED
101285,2025/05/11,Mariam Moore,,sports & outdoors,Dumbbell Set,,$88.42,,-2.38,West,Debit Card,Cancelled
101135,2025/06/11,amna johnson,amna.johnson@outlook.com,clothing,Cotton T-Shirt,5,,0.0,3.36,North,Debit Card,completed
100319,17/04/2025,anna ali,anna.ali@hotmail.com,ELECTRONICS,Bluetooth Speaker,6,$49.05,0.0,,east,credit card,pending
101253,"February 13, 2025",Ayesha Davis,ayesha.davis@yahoo.com,ELECTRONICS,USB-C Hub,3,32.76,5.0,2.64,E,Debit Card,Pending
100739,"February 16, 2025",ZAIN WILSON,zain.wilson@yahoo.com,beauty,Perfume 50ml,5,59.88,0.0,8.04,SOUTH,credit card,pending
100266,2025-04-24,James Ahmed,james.ahmed@yahoo.com, Electronics,Webcam HD,6,$46.09,0.0,4.75,W,CREDIT CARD,Completed
100006,2025-01-26,Amna Miller,amna.miller@gmail.com, Books ,Atomic Habits,7,$17.74,0.0,7.45,East,Cash on Delivery,pending
100138,2025/05/25,JOHN TAYLOR,john.taylor@outlook.com,Home & Kitchen,Blender,8,52.06,0.0,4.11,WEST,paypal,COMPLETED
100163,28-01-2025,Emily Taylor,emily.taylor@hotmail.com,Beauty ,Shampoo 500ml,2,$12.04,15.0,7.83,SOUTH,Credit Card,Cancelled
101183,2025/03/09,Anna Wilson,anna.wilson@hotmail.com,Home and Kitchen,Knife Set,1,38.51,0.0,11.1,EAST,paypal,returned
100594,19/04/2025,HASSAN SHAH,hassan.shah@outlook.com,Sports,Hiking Backpack,7,65.28,0.0,4.64,E,cash on delivery,Completed
101269,2025/04/01,Hassan Brown,hassan.brown@yahoo.com, Clothing,Wool Sweater,,39.08,0.0,8.48,East,PayPal,Completed
101049,2025-06-08,Hassan Moore,hassan.moore@yahoo.com, Electronics,Smart Watch,4,149.14,5.0,8.72,W,Credit Card,COMPLETED
100010,"February 10, 2025",michael johnson,michael.johnson@outlook.com, Clothing,Denim Jacket,8,58.94,10.0,0.74, North,paypal,completed
100523,2025/06/18,Zainab Miller,,clothing,Cotton T-Shirt,8,15.11,0.0,3.24,S,credit card,cancelled
100786,11-03-2025,maria butt,maria.butt@hotmail.com,beauty,Perfume 50ml,3,55.88,0.0,12.71,East,Cash on Delivery,pending
100800,2025-04-29,Sana Raza,sana.raza@yahoo.com,home & kitchen,Air Fryer,1,95.23,15.0,7.75, North,PayPal,Cancelled
100743,2025-05-12,Fatima Miller,fatima.miller@outlook.com,Sports and Outdoors,Water Bottle,2,12.93,0.0,,west,Credit Card,completed
100708,2025-05-25,  Maria Iqbal  ,maria.iqbal@gmail.com,BEAUTY,Shampoo 500ml,3,12.32,0.0,5.57,south,Debit Card,Returned
100019,2025/03/30,David Shah,david.shah@gmail.com,Home&Kitchen,Knife Set,2,$39.44,0.0,5.4,west,credit card,Completed
100691,2025-02-24,Sara Malik,sara.malik@outlook.com,clothing,Formal Shirt,2,34.65,0.0,3.78,SOUTH,CREDIT CARD,Pending
100704,05-02-2025,Faisal Iqbal,faisal.iqbal@gmail.com,Electronics,Wireless Earbuds,7,$38.39,-5.0,9.17,North,CREDIT CARD,Cancelled
100618,2025-06-20,sara miller,sara.miller@hotmail.com,home & kitchen,Cookware Set,6,$134.29,0.0,8.69,west,,Cancelled
100716,12-06-2025,David Taylor,david.taylor@gmail.com,Home and Kitchen,Coffee Maker,2 units,67.47,0.0,,west,credit card,cancelled
101252,09-04-2025,rabia butt,rabia.butt@gmail.com,electronics,Laptop Stand,,$24.37,,, North,debit card,Completed
100137,2025/02/26,Ali Taylor,ali.taylorgmail.com,Beauty ,Sunscreen SPF50,6,16.41,0.0,7.65,West,CREDIT CARD,COMPLETED
100557,2025/05/07,MICHAEL MILLER,michael.miller@yahoo.com,Books,Python Crash Course,1,28.94,0.0,3.21,W,credit card,Pending
101177,09-05-2025,Ahmed Moore,ahmed.moore@yahoo.com,ELECTRONICS,Wireless Earbuds,8,$42.60,0.0,9.41,SOUTH,Credit Card,completed
100841,30/05/2025,bilal butt,bilal.butt@hotmail.com,Electronics ,USB-C Hub,1,$34.61,10.0,7.36,,cash on delivery,Returned
101069,"March 20, 2025",Zain Smith,zain.smith@hotmail.com,sports & outdoors,Water Bottle,6,$13.20,0.0,,east,Credit Card,Cancelled
101098,"January 27, 2025",Maria Brown,maria.brown@hotmail.com,beauty,Sunscreen SPF50,7,16.49,0.0,7.82,west,Debit Card,Cancelled
100368,22/01/2025,Laura Malik,laura.malik@outlook.com,ELECTRONICS,USB-C Hub,1,36.69,0.0,11.39,West ,paypal,cancelled
101353,"April 22, 2025",Bilal Khan,bilal.khan@yahoo.com,Books,Atomic Habits,7,$16.91,15.0,11.19,west,credit card,cancelled
100715,2025-03-12,ZAINAB WILSON,zainab.wilson@hotmail.com,Electronics,USB-C Hub,,34.41,0.0,9.18,North,credit card,completed
100782,2025/02/09,Robert Raza,robert.raza@yahoo.com,Sports & Outdoors,Camping Tent,4,$154.62,0.0,4.88,east,PayPal,completed
100317,07/05/2025,Sarah Brown,sarah.brown@yahoo.com,clothing,Wool Sweater,2,47.69,0.0,6.93,south,Cash on Delivery,completed
100348,2025-06-05,ZAIN RAZA,zain.raza@gmail.com, Clothing,Running Shoes,4,90.95,0.0,5.57,East,debit card,cancelled
101064,2025/01/17,Anna Brown,anna.brown@gmail.com,clothing,Formal Shirt,6,35.14,15.0,7.65,N,cash on delivery,COMPLETED
100528,2025-04-17,Fatima Sheikh,fatima.sheikh@gmail.com, Clothing,Denim Jacket,4,$61.64,0.0,7.64,South,credit card,COMPLETED
100526,19/05/2025,KAMRAN DAVIS,kamran.davis@hotmail.com,home & kitchen,Knife Set,,,0.0,1.36,north,Cash on Delivery,cancelled
100087,25-05-2025,ALI WILSON,ali.wilson@hotmail.com,books,Deep Work,6,17.68,,7.2,W,CREDIT CARD,Pending
100479,02-04-2025,Omar Johnson,omar.johnson@outlook.com,BOOKS,Sapiens,3,20.23,0.0,6.68,east,CREDIT CARD,Returned
100338,2025-03-18,Ahmed Wilson,ahmed.wilson@yahoo.com,Books,Python Crash Course,2,$31.12,0.0,4.3,W,CREDIT CARD,COMPLETED
100699,03/04/2025,Sarah Davis,sarah.davis@gmail.com,Beauty ,Makeup Kit,5,$41.63,5.0,10.35,North,CREDIT CARD,COMPLETED
100148,2025/04/14,  David Brown  ,david.brown@yahoo.com,books,Deep Work,-3,$17.97,0.0,9.28, North,PayPal,Pending
101164,27/04/2025,Laura Moore,laura.moore@yahoo.com,beauty,Sunscreen SPF50,3,$16.18,,,S,PayPal,Returned
101327,2025-01-05,Emily Brown,emily.brown@hotmail.com,Beauty ,Face Serum,4,$22.58,0.0,5.58,WEST,debit card,Cancelled
100028,2025/04/25,Zainab Miller,zainab.miller@yahoo.com,beauty,Makeup Kit,8,39.23,5.0,248.38,E,Cash on Delivery,COMPLETED
100246,10-01-2025,Sarah Miller,sarah.miller@hotmail.com,sports & outdoors,Yoga Mat,3,$25.34,-20.0,4.58,S,cash on delivery,cancelled
100365,"June 30, 2025",JAMES AHMED,james.ahmed@yahoo.com,Home&Kitchen,Knife Set,4,$39.44,0.0,8.03,east,PayPal,Pending
100995,"April 03, 2025",Emily Brown,emily.brown@hotmail.com,Home & Kitchen,Air Fryer,5,89.59,0.0,7.41,south,PayPal,returned
101084,2025-04-09,  Hina Anderson  ,hina.anderson@yahoo.com,Sports and Outdoors,Yoga Mat,1,26.2,0.0,9.03,North,cash on delivery,Completed
100198,15-02-2025,David Davis,david.davis@outlook.com,Home & Kitchen,Knife Set,5,$41.42,5.0,4.47,North,PayPal,returned
100720,2025-02-26,USMAN JOHNSON,usman.johnson@outlook.com,Electronic,4K Monitor,4,,0.0,10.03,south,cash on delivery,completed
100851,2025/06/05,Ayesha Brown,ayesha.brown@outlook.com,beauty,Makeup Kit,1,$39.77,10.0,1.74,W,credit card,returned
100404,2025/04/06,Omar Sheikh,,electronics,Smart Watch,2,167.10,0.0,10.66,East,PayPal,Completed
100734,31/01/2025,Fatima Anderson,fatima.anderson@yahoo.com,home & kitchen,Blender,-1,$49.45,0.0,6.38,East,CREDIT CARD,Completed
100483,2025-06-01,NIDA ALI,nida.ali@gmail.com,BOOKS,Sapiens,2 units,22.31,0.0,7.08,E,,COMPLETED
100158,"March 14, 2025",Mariam Taylor,mariam.taylor@gmail.com,Beauty ,Makeup Kit,5,43.86,0.0,,E,CREDIT CARD,completed
100315,31/01/2025,Nida Brown,nida.brownyahoo.com,beauty,Makeup Kit,7,$39.81,0.0,10.6,South,paypal,pending
100256,26-04-2025,HINA WILSON,hina.wilson@gmail.com,Sports & Outdoors,Dumbbell Set,4,85.85,0.0,9.92,WEST,cash on delivery,Pending
100007,2025/05/29,robert ahmed,,Books,Python Crash Course,7,28.97,20.0,7.54,W,PayPal,Completed
100947,2025-04-13,Usman Brown,usman.brown@hotmail.com,Beauty,Sunscreen SPF50,2,16.17,20.0,8.23,north,Debit Card,COMPLETED
100384,"May 04, 2025",Usman Thomas,usman.thomas@hotmail.com,Beauty ,Face Serum,7,$22.55,0.0,11.09,N,cash on delivery,cancelled
100177,2025-01-24,David Anderson,david.anderson@yahoo.com,Books,Deep Work,3,$20.26,0.0,12.21,east,CREDIT CARD,completed
100718,2025-05-09,David Malik,david.malik@yahoo.com,home & kitchen,Blender,8,49.83,-10.0,5.46,West,Debit Card,Pending
100314,2025/01/12,Bilal Raza,bilal.raza@outlook.com, Electronics,Smart Watch,1,$152.31,0.0,,West,CREDIT CARD,cancelled
100357,19/04/2025,john khan,john.khan@yahoo.com,home & kitchen,Vacuum Cleaner,-2,$159.51,0.0,9.37,SOUTH,Cash on Delivery,returned
100298,28-06-2025,Ahmed Moore,ahmed.moore@yahoo.com,beauty,Face Serum,7,21.73,0.0,11.73,WEST,CREDIT CARD,Pending
100455,13/04/2025,Faisal Taylor,faisal.taylor@outlook.com,beauty,Makeup Kit,3,36.52,0.0,6.86,S,cash on delivery,Cancelled
100543,2025-05-22,imran taylor,imran.taylor@hotmail.com,beauty,Face Serum,unknown,$24.82,0.0,11.23,West ,PayPal,cancelled
100662,22/01/2025,Zain Davis,zain.davis@outlook.com,BOOKS,Python Crash Course,3,$29.15,0.0,7.24,E,Debit Card,pending
101008,"June 29, 2025",Maria Johnson,maria.johnson@gmail.com,electronics,Wireless Earbuds,,37.54,0.0,9.21,West ,PayPal,Returned
100781,02-02-2025,MICHAEL SMITH,michael.smith@hotmail.com,books,Deep Work,2 units,$455.38,-5.0,10.44,north,debit card,COMPLETED
100527,20/02/2025,zainab anderson,zainab.anderson@outlook.com,Beauty,Makeup Kit,3 units,$40.68,0.0,7.54,west,Credit Card,COMPLETED
101203,"March 26, 2025",Maria Johnson,maria.johnson@hotmail.com,BEAUTY,Perfume 50ml,7,56.76,,6.26,E,debit card,cancelled
100159,05-03-2025,Fatima Miller,,Sports & Outdoors,Dumbbell Set,8,0.01,5.0,7.15,north,Credit Card,completed
101134,"March 08, 2025",Emily Miller,emily.miller@outlook.com,sports & outdoors,Yoga Mat,6,23.43,5.0,13.01,West ,Cash on Delivery,returned
100360,2025/01/23,David Johnson,david.johnson@yahoo.com,Home&Kitchen,Coffee Maker,8,$66.80,0.0,11.96,West ,cash on delivery,Cancelled
101266,"June 28, 2025",Sarah Smith,sarah.smith@hotmail.com,Beauty,Shampoo 500ml,5,11.0,10.0,-10.52,north,Credit Card,completed
100202,2025/01/31,Ali Shah,ali.shah@gmail.com,Electronics ,Bluetooth Speaker,3,$0.01,0.0,2.68,South,debit card,Returned
100840,2025/01/07,Rabia Sheikh,rabia.sheikh@gmail.com,Books,The Pragmatic Programmer,2,37.5,0.0,2.87,W,credit card,COMPLETED
100717,07-06-2025,MICHAEL MALIK,michael.malik@hotmail.com,CLOTHING,Denim Jacket,3,$62.80,0.0,8.38,N,cash on delivery,completed
100112,30-03-2025,Imran Miller,,CLOTHING,Winter Coat,5,123.81,5.0,4.96,west,paypal,pending
101070,"February 28, 2025",Anna Brown,anna.brown@outlook.com,Home & Kitchen,Blender,N/A,50.09,0.0,10.11,east,Credit Card,returned
100307,"January 29, 2025",Zainab Moore,,Beauty,Makeup Kit,6,$40.78,0.0,,West ,CREDIT CARD,Returned
101114,"April 11, 2025",  Hassan Malik  ,hassan.malik@gmail.com,Beauty,Shampoo 500ml,8,11.11,5.0,8.77,East,Debit Card,completed
100422,2025/01/23,Ali Anderson,,Beauty ,Makeup Kit,6,40.18,0.0,6.66,E,CREDIT CARD,pending
100920,03/02/2025,James Thomas,james.thomas@yahoo.com,sports & outdoors,Dumbbell Set,7,92.86,0.0,216.22,S,Debit Card,Pending
101067,18-02-2025,Bilal Taylor,bilal.taylor@yahoo.com,Home&Kitchen,Coffee Maker,1,$74.06,0.0,11.31,SOUTH,Credit Card,Completed
100872,28/04/2025,Rabia Smith,,Home&Kitchen,Vacuum Cleaner,7,$159.93,0.0,5.69,NORTH,Credit Card,Completed
100459,2025-04-05,AYESHA AHMED,ayesha.ahmed@hotmail.com, Books ,The Pragmatic Programmer,-4,$34.95,5.0,9.67,NORTH,Debit Card,completed
100903,"February 22, 2025",  Ayesha Smith  ,ayesha.smith@hotmail.com, Clothing,Denim Jacket,8,61.19,20.0,8.91,,paypal,COMPLETED
100023,2025-02-27,Imran Smith,imran.smith@hotmail.com,beauty,Shampoo 500ml,4,,5.0,12.26,East,CREDIT CARD,completed
100756,2025/03/25,ZAIN BROWN,zain.brown@yahoo.com,Electronic,Smart Watch,2 units,153.57,0.0,9.83,S,paypal,Cancelled
101316,16-05-2025,Sarah Brown,sarah.brown@outlook.com,Sports & Outdoors,Hiking Backpack,3,69.85,15.0,,EAST,PayPal,completed
100449,08/04/2025,James Davis,james.davis@yahoo.com,BEAUTY,Face Serum,1,$21.80,15.0,8.98,North,Credit Card,Completed
100679,13/02/2025,maria wilson,maria.wilson@yahoo.com,HOME & KITCHEN,Air Fryer,1 units,"$1,419.75",0.0,10.21,W,cash on delivery,Returned
100692,2025/02/14,Faisal Malik,faisal.malik@outlook.com,Sports and Outdoors,Dumbbell Set,5,$81.09,0.0,8.17, North,Credit Card,COMPLETED
101296,16/02/2025,Amna Thomas,amna.thomas@gmail.com,Beauty,Face Serum,6,$22.16,0.0,3.76,S,cash on delivery,Pending
100080,"March 10, 2025",AYESHA KHAN,ayesha.khan@outlook.com,ELECTRONICS,Laptop Stand,7,$24.79,0.0,6.41,N,CREDIT CARD,COMPLETED
101256,"April 09, 2025",Sara Sheikh,sara.sheikh@gmail.com,beauty,Makeup Kit,1,41.84,10.0,10.78,W,CREDIT CARD,completed
100286,30-03-2025,Zain Wilson,zain.wilson@yahoo.com,electronics,USB-C Hub,-4,34.6,0.0,10.95,south,credit card,Completed
100215,"April 24, 2025",  Usman Wilson  ,usman.wilson@gmail.com,clothing,Denim Jacket,7,59.42,0.0,9.74,E,Cash on Delivery,returned
100882,26/01/2025,Zainab Davis,zainab.davis@gmail.com,Home and Kitchen,Coffee Maker,3,$75.05,10.0,12.92,South,CREDIT CARD,Completed
100030,"January 12, 2025",Omar Wilson,,CLOTHING,Formal Shirt,7,36.15,0.0,6.73,NORTH,paypal,Completed
100242,2025/03/10,Hina Brown,hina.brown@yahoo.com, Books ,Python Crash Course,1 units,29.67,0.0,3.31,WEST,debit card,Pending
100907,22-06-2025,Nida Ali,nida.ali@yahoo.com,HOME & KITCHEN,Cookware Set,2,136.75,0.0,8.53,West,debit card,COMPLETED
100641,07/02/2025,Robert Taylor,robert.taylor@yahoo.com,Electronics,Laptop Stand,4,24.59,5.0,4.72,W,paypal,COMPLETED
100696,27/06/2025,Bilal Hussain,bilal.hussain@hotmail.com,HOME & KITCHEN,Knife Set,3,$42.03,15.0,7.71,West ,Credit Card,cancelled
100209,2025/04/30,Robert Smith,robert.smith@outlook.com,sports & outdoors,Camping Tent,7,,0.0,6.68,South,debit card,Returned
101018,2025/02/19,Laura Smith,laura.smith@hotmail.com,CLOTHING,Cotton T-Shirt,6,15.74,0.0,5.29,E,Cash on Delivery,returned
100435,2025-01-15,amna anderson,amna.anderson@hotmail.com,Electronics ,4K Monitor,8,259.77,10.0,10.26,South,debit card,returned
101002,2025-06-22,hina miller,hina.miller@outlook.com,sports & outdoors,Dumbbell Set,2,93.08,,3.36,east,Cash on Delivery,cancelled
101346,2025-04-20,SARA MOORE,sara.mooregmail.com, Clothing,Running Shoes,3,80.36,0.0,7.91,East,,completed
101054,"March 17, 2025",Omar Moore,omar.moore@hotmail.com,beauty,Shampoo 500ml,3 units,,0.0,6.07,North,cash on delivery,Pending
101311,"May 24, 2025",Hina Sheikh,hina.sheikh@hotmail.com,Home & Kitchen,Air Fryer,-1,$90.93,0.0,9.41,south,paypal,pending
100688,"March 14, 2025",ANNA TAYLOR,anna.taylor@hotmail.com,Beauty ,Face Serum,N/A,21.33,0.0,8.82,east,credit card,Completed
100551,04/06/2025,usman miller,usman.miller@outlook.com,Books,The Pragmatic Programmer,4,$37.22,5.0,6.84,S,credit card,completed
100544,"April 26, 2025",amna ahmed,amna.ahmed@gmail.com,sports & outdoors,Camping Tent,3,$140.84,0.0,8.44,East,CREDIT CARD,Completed
100982,25/03/2025,Omar Ali,omar.ali@gmail.com,Books,The Pragmatic Programmer,1,37.2,5.0,7.12,S,debit card,completed
100985,02/02/2025,Mariam Malik,mariam.malik@hotmail.com,Home and Kitchen,Cookware Set,7,$130.26,15.0,, North,debit card,Completed
101058,2025-04-26,Zain Khan,zain.khan@outlook.com,ELECTRONICS,Laptop Stand,3,$25.96,20.0,10.59,east,PayPal,Pending
100401,2025/06/25,Omar Miller,omar.miller@yahoo.com,Beauty ,Sunscreen SPF50,1,$15.43,0.0,9.64,west,debit card,returned
100403,2025-01-11,sarah brown,sarah.brown@gmail.com,Sports & Outdoors,Cycling Helmet,,43.47,0.0,5.36,S,cash on delivery,Pending
101097,"March 28, 2025",  James Butt  ,james.butt@yahoo.com,clothing,Cotton T-Shirt,-4,14.62,10.0,,East,PayPal,cancelled
100362,"February 21, 2025",Anna Shah,anna.shah@yahoo.com,BOOKS,Python Crash Course,2,$30.36,0.0,9.3,East,debit card,cancelled
100271,2025-03-05,Ayesha Butt,ayesha.butt@yahoo.com,CLOTHING,Winter Coat,2,$113.49,0.0,9.14,WEST,CREDIT CARD,Returned
100466,"February 10, 2025",  Bilal Smith  ,bilal.smith@yahoo.com,Sports and Outdoors,Cycling Helmet,,49.18,0.0,7.45,north,Cash on Delivery,returned
101282,14/02/2025,AHMED RAZA,ahmed.raza@outlook.com, Books ,The Pragmatic Programmer,3,$35.14,0.0,7.72,West ,cash on delivery,pending
101162,11-01-2025,Ali Sheikh,ali.sheikh@yahoo.com,clothing,Wool Sweater,7,$45.59,5.0,7.29,W,CREDIT CARD,completed
100277,29/01/2025,Michael Thomas,michael.thomas@gmail.com, Clothing,Winter Coat,,$113.15,0.0,-12.31,west,debit card,COMPLETED
101280,"February 17, 2025",David Shah,david.shah@yahoo.com,home & kitchen,Knife Set,8,$39.35,0.0,3.85,SOUTH,Credit Card,returned
100006,2025-03-09,Kamran Ahmed,kamran.ahmed@yahoo.com, Books ,The Pragmatic Programmer,,33.65,,9.66,NORTH,debit card,returned
100888,13/02/2025,DAVID THOMAS,david.thomas@hotmail.com,sports & outdoors,Cycling Helmet,3,$43.42,0.0,3.71,west,cash on delivery,Pending
100531,"January 22, 2025",Imran Butt,imran.butt@gmail.com,home & kitchen,Air Fryer,2,83.65,,5.81,EAST,,Completed
101293,"March 05, 2025",  Sana Miller  ,sana.miller@hotmail.com,ELECTRONICS,Bluetooth Speaker,6,$58.52,0.0,8.97,East,cash on delivery,completed
100012,2025-01-08,ROBERT AHMED,robert.ahmed@hotmail.com,Electronic,Laptop Stand,3 units,,0.0,6.07,South,paypal,Completed
100442,2025/03/12,Faisal Hussain,faisal.hussain@hotmail.com, Books ,Deep Work,4,18.97,0.0,8.69,west,Debit Card,completed
100299,2025-01-09,  Emily Butt  ,emily.butt@yahoo.com,home & kitchen,Blender,2,48.91,0.0,2.89,N,debit card,Cancelled
100868,16/02/2025,ALI MALIK,ali.malik@outlook.com,Sports,Hiking Backpack,-2,$74.12,0.0,5.02,N,Debit Card,COMPLETED
100375,22-06-2025,Ahmed Johnson,ahmed.johnson@hotmail.com,Clothing,Wool Sweater,1,$46.00,0.0,5.75,W,Credit Card,Returned
101225,"April 07, 2025",sara malik,sara.malik@gmail.com,Home & Kitchen,Blender,3,$46.59,0.0,-4.86,S,credit card,Pending
101077,19/06/2025,maria thomas,maria.thomas@outlook.com,Home&Kitchen,Cookware Set,6,$139.80,0.0,10.61,E,credit card,Completed
100861,2025-01-30,Zainab Smith,zainab.smith@yahoo.com,Home&Kitchen,Air Fryer,4,89.6,,9.38,South,Cash on Delivery,pending
100912,28/05/2025,MICHAEL THOMAS,michael.thomas@yahoo.com, Clothing,Winter Coat,3,117.22,0.0,6.79,EAST,,COMPLETED
100472,23-02-2025,ayesha moore,ayesha.moore@gmail.com,Clothing,Formal Shirt,N/A,$37.20,0.0,5.44,E,cash on delivery,completed
101171,25/06/2025,Anna Ahmed,anna.ahmedhotmail.com,Beauty ,Perfume 50ml,2,$55.97,0.0,9.34,North,Cash on Delivery,COMPLETED
100563,23-05-2025,Zain Thomas,zain.thomas@hotmail.com,Home & Kitchen,Cookware Set,8,,0.0,10.62,South,CREDIT CARD,Returned
101303,2025-02-10,  Bilal Johnson  ,bilal.johnson@hotmail.com,Electronic,USB-C Hub,1,$39.23,0.0,,SOUTH,Cash on Delivery,pending
100750,24-06-2025,Zain Khan,zain.khan@outlook.com,Home and Kitchen,Knife Set,8,36.83,0.0,7.84,east,cash on delivery,returned
100388,2025/03/31,Hina Moore,hina.moore@outlook.com,BOOKS,Deep Work,3,$17.64,0.0,6.91,South,CREDIT CARD,completed
100022,"February 02, 2025",Sarah Taylor,sarah.taylor@yahoo.com,BOOKS,The Pragmatic Programmer,2,$36.38,0.0,6.61,West ,Credit Card,pending
101217,"April 25, 2025",  James Moore  ,james.moore@hotmail.com,Beauty ,Shampoo 500ml,2,$12.85,5.0,10.56,West ,PayPal,Cancelled
100124,2025-02-03,Robert Miller,robert.miller@gmail.com,Electronics,Webcam HD,6,$44.10,5.0,10.53,E,CREDIT CARD,completed
100423,17-05-2025,JOHN SMITH,john.smith@outlook.com,books,Python Crash Course,3,29.92,-5.0,5.49,W,PayPal,Returned
101290,2025-05-07,Usman Iqbal,usman.iqbal@outlook.com,HOME & KITCHEN,Vacuum Cleaner,1,160.13,,6.53,east,paypal,pending
100470,10-06-2025,imran moore,imran.moore@hotmail.com,books,Atomic Habits,4,17.54,0.0,9.54,north,CREDIT CARD,Pending
